"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","WDR60:ZNRF3","chr7",158738563,"chr22",29453163,Inf,"3",3,NA,FALSE,TRUE,"Locus_1035_Transcript_4/6_Confidence_0.459_Length_2488",339,"LowConfidence","-"
"jaffa-direct","PRKX:ZNF618","chrX",3526208,"chr9",116818277,Inf,"3",3,NA,FALSE,TRUE,"Locus_6349_Transcript_19/31_Confidence_0.059_Length_891",594,"LowConfidence","-"
"jaffa-direct","PPP1R15B:ATAD2B","chr1",204374986,"chr2",23971951,Inf,"3",2,NA,FALSE,TRUE,"Locus_8488_Transcript_10/12_Confidence_0.525_Length_2400",217,"LowConfidence","-"
"jaffa-direct","PAQR4:NEO1","chr16",3019639,"chr15",73408890,Inf,"2",3,NA,FALSE,TRUE,"Locus_4_Transcript_53268/69008_Confidence_0.000_Length_6992",209,"LowConfidence","-"
"jaffa-direct","DPY19L3:PCDHA4","chr19",32975884,"chr5",140390392,Inf,"2",3,NA,FALSE,TRUE,"Locus_1308_Transcript_37/153_Confidence_0.013_Length_1034",562,"LowConfidence","-"
"jaffa-direct","ZSCAN5D:ZNF668","chr19",56758650,"chr16",31075615,Inf,"3",2,NA,FALSE,TRUE,"Locus_4_Transcript_60104/69008_Confidence_0.000_Length_1421",277,"LowConfidence","-"
"jaffa-direct","PCK1:MIOX","chr20",56139666,"chr22",50926362,Inf,"2",3,NA,FALSE,TRUE,"Locus_5716_Transcript_7/18_Confidence_0.222_Length_2439",1489,"LowConfidence","-"
"jaffa-direct","ZNF800:ZNF777","chr7",127032451,"chr7",149158165,22125.714,"2",2,NA,FALSE,TRUE,"Locus_4_Transcript_59025/69008_Confidence_0.000_Length_684",291,"LowConfidence","-"
"jaffa-direct","NOLC1:RECQL5","chr10",103917278,"chr17",73660153,Inf,"1",3,NA,FALSE,TRUE,"Locus_4_Transcript_19174/69008_Confidence_0.000_Length_720",233,"LowConfidence","-"
"jaffa-direct","AC141586.5:SLC39A11","chr16",2680107,"chr17",70644989,Inf,"2",2,NA,FALSE,TRUE,"Locus_4_Transcript_64574/69008_Confidence_0.000_Length_1871",1305,"LowConfidence","-"
"jaffa-direct","RP11-252A24.7:NR2F2","chr16",74481947,"chr15",96876853,Inf,"2",2,NA,FALSE,TRUE,"Locus_4_Transcript_9053/69008_Confidence_0.000_Length_1225",594,"LowConfidence","-"
"jaffa-direct","GPR108:GATAD2B","chr19",6732364,"chr1",153781276,Inf,"2",2,NA,FALSE,TRUE,"Locus_7423_Transcript_1/7_Confidence_0.647_Length_1685",916,"LowConfidence","-"
"jaffa-direct","PPP3CA:GATAD2B","chr4",101947015,"chr1",153781330,Inf,"2",2,NA,FALSE,TRUE,"Locus_7041_Transcript_14/18_Confidence_0.795_Length_4397",2171,"LowConfidence","-"
"jaffa-direct","KIF20A:RECQL5","chr5",137518548,"chr17",73660151,Inf,"1",3,NA,FALSE,TRUE,"Locus_6994_Transcript_3/10_Confidence_0.510_Length_4376",3278,"LowConfidence","-"
"jaffa-direct","VRK3:IL15RA","chr19",50482044,"chr10",5994792,Inf,"1",2,NA,FALSE,TRUE,"Locus_5163_Transcript_35/50_Confidence_0.162_Length_1961",439,"LowConfidence","-"
"jaffa-direct","KDELR2:GATAD2B","chr7",6501760,"chr1",153781277,Inf,"1",2,NA,FALSE,TRUE,"Locus_4_Transcript_13772/69008_Confidence_0.000_Length_1810",556,"LowConfidence","-"
"jaffa-direct","DNM1:RAB10","chr9",131008780,"chr2",26332640,Inf,"1",2,NA,FALSE,TRUE,"Locus_4_Transcript_37913/69008_Confidence_0.000_Length_4762",1929,"LowConfidence","-"
