"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","HRAS:ZYG11A","chr11",532437,"chr1",53359443,Inf,"14",7,NA,FALSE,TRUE,"Locus_6655_Transcript_34/39_Confidence_0.287_Length_1300",218,"LowConfidence","-"
"jaffa-direct","NPTN:C2orf68","chr15",73852923,"chr2",85835847,Inf,"16",4,NA,FALSE,TRUE,"Locus_8_Transcript_12669/52526_Confidence_0.000_Length_2816",557,"LowConfidence","-"
"jaffa-direct","TOB1:RP11-598P20.5","chr17",48940643,"chr8",42876252,Inf,"17",3,NA,FALSE,TRUE,"Locus_8795_Transcript_1/14_Confidence_0.475_Length_1846",1173,"LowConfidence","-"
"jaffa-direct","SNAP29:INHBA","chr22",21242593,"chr7",41728766,Inf,"12",7,NA,FALSE,TRUE,"Locus_4512_Transcript_23/25_Confidence_0.595_Length_3615",1371,"LowConfidence","-"
"jaffa-direct","LAMP1:OIP5-AS1","chr13",113977576,"chr15",41594179,Inf,"6",12,NA,FALSE,TRUE,"Locus_8176_Transcript_2/7_Confidence_0.600_Length_1010",387,"LowConfidence","-"
"jaffa-direct","TLK2:GNB2","chr17",60655935,"chr7",100273856,Inf,"5",13,NA,FALSE,TRUE,"Locus_234_Transcript_80/653_Confidence_0.017_Length_2984",1425,"LowConfidence","-"
"jaffa-direct","TTC7A:VEGFA","chr2",47302534,"chr6",43752665,Inf,"16",2,NA,FALSE,TRUE,"Locus_8_Transcript_38305/52526_Confidence_0.000_Length_1562",887,"LowConfidence","-"
"jaffa-direct","SH2D4A:PIK3IP1","chr8",19190622,"chr22",31679275,Inf,"1",17,NA,FALSE,TRUE,"Locus_8_Transcript_29345/52526_Confidence_0.000_Length_2954",746,"LowConfidence","-"
"jaffa-direct","WASF2:ZYG11A","chr1",27732123,"chr1",53359441,25627.318,"14",2,NA,FALSE,TRUE,"Locus_5750_Transcript_54/58_Confidence_0.272_Length_5733",1457,"LowConfidence","-"
"jaffa-direct","FAM168A:SNRNP35","chr11",73309000,"chr12",123942567,Inf,"10",6,NA,FALSE,TRUE,"Locus_8_Transcript_35511/52526_Confidence_0.000_Length_2420",225,"LowConfidence","-"
"jaffa-direct","ZYG11A:RBFOX2","chr1",53359443,"chr22",36142549,Inf,"13",3,NA,FALSE,TRUE,"Locus_8_Transcript_19697/52526_Confidence_0.000_Length_1743",1467,"LowConfidence","-"
"jaffa-direct","IL15RA:HSPA8","chr10",5994831,"chr11",122931420,Inf,"13",2,NA,FALSE,TRUE,"Locus_8675_Transcript_2/13_Confidence_0.561_Length_1629",510,"LowConfidence","-"
"jaffa-direct","RPL17-C18orf32:ZYG11A","chr18",47008750,"chr1",53359444,Inf,"12",2,NA,FALSE,TRUE,"Locus_9113_Transcript_3/5_Confidence_0.826_Length_1242",833,"LowConfidence","-"
"jaffa-direct","HN1:C2orf68","chr17",73132023,"chr2",85835847,Inf,"7",6,NA,FALSE,TRUE,"Locus_1022_Transcript_132/169_Confidence_0.092_Length_1322",681,"LowConfidence","-"
"jaffa-direct","PCDHGA1:SLC7A7","chr5",140891102,"chr14",23243202,Inf,"11",2,NA,FALSE,TRUE,"Locus_6488_Transcript_84/106_Confidence_0.130_Length_5857",2580,"LowConfidence","-"
"jaffa-direct","TUBB4B:CDH1","chr9",140136475,"chr16",68849422,Inf,"4",9,NA,FALSE,TRUE,"Locus_8_Transcript_14640/52526_Confidence_0.000_Length_2285",1869,"LowConfidence","-"
"jaffa-direct","HSPA8:HSPA1B","chr11",122928473,"chr6",31797340,Inf,"1",11,NA,FALSE,TRUE,"Locus_8_Transcript_3428/52526_Confidence_0.000_Length_1860",1211,"LowConfidence","-"
"jaffa-direct","HDAC2:ZYG11A","chr6",114292129,"chr1",53359502,Inf,"7",5,NA,FALSE,TRUE,"Locus_789_Transcript_152/196_Confidence_0.056_Length_599",215,"LowConfidence","-"
"jaffa-direct","CA2:KRT84","chr8",86377527,"chr12",52771962,Inf,"9",3,NA,FALSE,TRUE,"Locus_8_Transcript_15598/52526_Confidence_0.000_Length_672",361,"LowConfidence","-"
"jaffa-direct","GPRC5A:TNFAIP8","chr12",13070141,"chr5",118732880,Inf,"3",8,NA,FALSE,TRUE,"Locus_5255_Transcript_11/15_Confidence_0.497_Length_2374",1419,"LowConfidence","-"
"jaffa-direct","ZYG11A:ANKRD17","chr1",53359443,"chr4",73957710,Inf,"9",2,NA,FALSE,TRUE,"Locus_1851_Transcript_18/85_Confidence_0.171_Length_5086",1514,"LowConfidence","-"
"jaffa-direct","ZYG11A:SBF1","chr1",53359501,"chr22",50887026,Inf,"7",4,NA,FALSE,TRUE,"Locus_836_Transcript_50/55_Confidence_0.158_Length_1936",949,"LowConfidence","-"
"jaffa-direct","MSH6:ZDHHC18","chr2",48011207,"chr1",27180941,Inf,"9",2,NA,FALSE,TRUE,"Locus_8_Transcript_42499/52526_Confidence_0.000_Length_893",580,"LowConfidence","-"
"jaffa-direct","TAF2:RP9","chr8",120744326,"chr7",33136937,Inf,"7",4,NA,FALSE,TRUE,"Locus_8404_Transcript_29/47_Confidence_0.178_Length_5223",1488,"LowConfidence","-"
"jaffa-direct","ZYG11A:ZFYVE21","chr1",53359444,"chr14",104199598,Inf,"8",2,NA,FALSE,TRUE,"Locus_5993_Transcript_4/10_Confidence_0.516_Length_953",548,"LowConfidence","-"
"jaffa-direct","GPC1:PRPF31","chr2",241404625,"chr19",54627128,Inf,"3",7,NA,FALSE,TRUE,"Locus_8_Transcript_12783/52526_Confidence_0.000_Length_2585",1247,"LowConfidence","-"
"jaffa-direct","SAV1:FLT3","chr14",51131897,"chr13",28624353,Inf,"2",7,NA,FALSE,TRUE,"Locus_832_Transcript_104/104_Confidence_0.054_Length_4042",3140,"LowConfidence","-"
"jaffa-direct","ZNF592:CNP","chr15",85348088,"chr17",40127501,Inf,"5",4,NA,FALSE,TRUE,"Locus_8_Transcript_44604/52526_Confidence_0.000_Length_1669",704,"LowConfidence","-"
"jaffa-direct","SLC9A3R2:ZYG11A","chr16",2088225,"chr1",53359501,Inf,"4",5,NA,FALSE,TRUE,"Locus_9396_Transcript_5/15_Confidence_0.645_Length_1732",1331,"LowConfidence","-"
"jaffa-direct","RP11-589M4.1:ZC3H12C","chr14",53243184,"chr11",110036653,Inf,"1",7,NA,FALSE,TRUE,"Locus_8_Transcript_16320/52526_Confidence_0.000_Length_6577",3649,"LowConfidence","-"
"jaffa-direct","ZYG11A:TIMM23","chr1",53359447,"chr10",51620372,Inf,"6",2,NA,FALSE,TRUE,"Locus_8255_Transcript_8/15_Confidence_0.769_Length_1449",507,"LowConfidence","-"
"jaffa-direct","ZYG11A:RAC2","chr1",53359500,"chr22",37622835,Inf,"5",3,NA,FALSE,TRUE,"Locus_1212_Transcript_5/6_Confidence_0.644_Length_1549",902,"LowConfidence","-"
"jaffa-direct","TM4SF1:ZNF335","chr3",149089653,"chr20",44596167,Inf,"5",3,NA,FALSE,TRUE,"Locus_2686_Transcript_27/27_Confidence_0.172_Length_5493",1061,"LowConfidence","-"
"jaffa-direct","TRIP11:SLC30A1","chr14",92477332,"chr1",211745577,Inf,"1",6,NA,FALSE,TRUE,"Locus_8_Transcript_42240/52526_Confidence_0.002_Length_37189",916,"LowConfidence","-"
"jaffa-direct","ZYG11A:ADRB2","chr1",53359444,"chr5",148206540,Inf,"5",2,NA,FALSE,TRUE,"Locus_9647_Transcript_4/6_Confidence_0.778_Length_2167",508,"LowConfidence","-"
"jaffa-direct","ZYG11A:PAN3","chr1",53359503,"chr13",28867558,Inf,"2",5,NA,FALSE,TRUE,"Locus_4046_Transcript_22/23_Confidence_0.523_Length_4860",2957,"LowConfidence","-"
"jaffa-direct","XRCC4:ZYG11A","chr5",82554412,"chr1",53359442,Inf,"5",2,NA,FALSE,TRUE,"Locus_8227_Transcript_1/3_Confidence_0.825_Length_1705",815,"LowConfidence","-"
"jaffa-direct","ZYG11A:CDCA8","chr1",53359445,"chr1",38174874,15184.571,"4",2,NA,FALSE,TRUE,"Locus_4105_Transcript_26/61_Confidence_0.150_Length_736",449,"LowConfidence","-"
"jaffa-direct","RAB15:C17orf96","chr14",65414406,"chr17",36829093,Inf,"3",3,NA,FALSE,TRUE,"Locus_4378_Transcript_12/13_Confidence_0.286_Length_1408",285,"LowConfidence","-"
"jaffa-direct","ZYG11A:PRKACA","chr1",53359443,"chr19",14203342,Inf,"4",2,NA,FALSE,TRUE,"Locus_8_Transcript_18702/52526_Confidence_0.000_Length_1439",594,"LowConfidence","-"
"jaffa-direct","NCOA1:SLC44A1","chr2",24991397,"chr9",108154712,Inf,"4",2,NA,FALSE,TRUE,"Locus_229_Transcript_24/27_Confidence_0.586_Length_7159",2167,"LowConfidence","-"
"jaffa-direct","RP11-73M18.2:ZYG11A","chr14",104143858,"chr1",53359445,Inf,"3",2,NA,FALSE,TRUE,"Locus_264_Transcript_165/229_Confidence_0.049_Length_1444",905,"LowConfidence","-"
"jaffa-direct","ZSCAN10:ZNF787","chr16",3138915,"chr19",56600084,Inf,"1",4,NA,FALSE,TRUE,"Locus_8_Transcript_37884/52526_Confidence_0.000_Length_5021",2933,"LowConfidence","-"
"jaffa-direct","MLLT6:ERCC6","chr17",36872027,"chr10",50732079,Inf,"1",4,NA,FALSE,TRUE,"Locus_663_Transcript_34/77_Confidence_0.043_Length_1434",1072,"LowConfidence","-"
"jaffa-direct","PRAM1:CPA6","chr19",8564457,"chr8",68419122,Inf,"1",4,NA,FALSE,TRUE,"Locus_3740_Transcript_10/12_Confidence_0.568_Length_1457",956,"LowConfidence","-"
"jaffa-direct","ALKBH2:RP4-761J14.8","chr12",109527896,"chr12",6776835,102751.061,"1",3,NA,FALSE,TRUE,"Locus_8_Transcript_50482/52526_Confidence_0.000_Length_1504",250,"LowConfidence","-"
"jaffa-direct","MTHFD2:ZYG11A","chr2",74441815,"chr1",53359443,Inf,"2",2,NA,FALSE,TRUE,"Locus_7572_Transcript_8/33_Confidence_0.122_Length_1488",875,"LowConfidence","-"
"jaffa-direct","ZNF383:ZNF670","chr19",37733710,"chr1",247200775,Inf,"1",2,NA,FALSE,TRUE,"Locus_8_Transcript_46454/52526_Confidence_0.000_Length_1048",672,"LowConfidence","-"
"jaffa-direct","WTAP:CHKA","chr6",160176814,"chr11",67880591,Inf,"1",2,NA,FALSE,TRUE,"Locus_3220_Transcript_21/29_Confidence_0.399_Length_3912",3112,"LowConfidence","-"
