"sample","fusion genes","chrom1","base1","chrom2","base2","gap (kb)","spanning pairs","spanning reads","inframe","aligns","rearrangement","contig","contig break","classification","known"
"jaffa-direct","SCAF1:PHTF1","chr19",50148391,"chr1",114247419,Inf,"0",5,TRUE,TRUE,TRUE,"Locus_2063_Transcript_36/48_Confidence_0.030_Length_1340",223,"MediumConfidence","-"
"jaffa-direct","PATZ1:RASSF8","chr22",31731678,"chr12",26208169,Inf,"-",5,FALSE,TRUE,TRUE,"Locus_1599_Transcript_1/16_Confidence_0.168_Length_1700",197,"MediumConfidence","-"
"jaffa-direct","AC103965.1:UBE2Q2P1","chr15",84898604,"chr15",85089508,190.902,"-",4,FALSE,TRUE,TRUE,"Locus_5100_Transcript_7/8_Confidence_0.520_Length_2422",2347,"MediumConfidence","-"
"jaffa-direct","CD1E:STEAP4","chr1",158325791,"chr7",87913586,Inf,"-",4,FALSE,TRUE,TRUE,"Locus_10344_Transcript_1/4_Confidence_0.529_Length_2087",55,"MediumConfidence","-"
"jaffa-direct","POLR2F:NUPL1","chr22",38352908,"chr13",25883385,Inf,"0",4,FALSE,TRUE,TRUE,"POLR2F|ENSG00000100142.10--NUPL1|ENSG00000139496.11:14862864_0_116232_159_131/2/2",52,"MediumConfidence","-"
"jaffa-direct","NDUFS3:RGPD5","chr11",47602174,"chr2",110561556,Inf,"0",3,TRUE,TRUE,TRUE,"NDUFS3|ENSG00000213619.5--RANBP2|ENSG00000153201.11:10831241_0_100940_180_206/1/1",69,"MediumConfidence","-"
"jaffa-direct","LRP3:FAM3A","chr19",33695758,"chrX",153736678,Inf,"0",3,FALSE,TRUE,TRUE,"LRP3|ENSG00000130881.9--FAM3A|ENSG00000071889.12:13388326_1_86064_113_186/2/2",58,"MediumConfidence","-"
"jaffa-direct","C8orf37:DEFB131","chr8",96264416,"chr4",9452086,Inf,"-",3,FALSE,TRUE,TRUE,"Locus_5234_Transcript_1/3_Confidence_0.259_Length_549",68,"MediumConfidence","-"
"jaffa-direct","C12orf40:FAM110A","chr12",40110640,"chr20",825351,Inf,"0",2,TRUE,TRUE,TRUE,"C12orf40|ENSG00000180116.11--FAM110A|ENSG00000125898.8:29701009_0_23138_1579_231/1/1",69,"MediumConfidence","-"
"jaffa-direct","NDUFS3:RGPD8","chr11",47602174,"chr2",113179689,Inf,"0",1,TRUE,TRUE,TRUE,"NDUFS3|ENSG00000213619.5--RANBP2|ENSG00000153201.11:25554764_1_100940_142_196/1/1",31,"MediumConfidence","-"
"jaffa-direct","ARL2:TRIM39","chr11",64781744,"chr6",30297088,Inf,"0",1,FALSE,TRUE,TRUE,"ARL2|ENSG00000213465.3--TRIM39|ENSG00000204599.10:17265977_1_16663_745_152/1/1",44,"MediumConfidence","-"
"jaffa-direct","ZMYM6:EGFR","chr1",35480298,"chr7",55229192,Inf,"0",1,FALSE,TRUE,TRUE,"ZMYM6|ENSG00000271741.1--EGFR|ENSG00000146648.11:23798938_1_192153_1657_800/2/2",41,"MediumConfidence","-"
"jaffa-direct","TRAV27:STRA13","chr14",22616091,"chr17",79977785,Inf,"-",1,FALSE,TRUE,TRUE,"Locus_12827_Transcript_1/3_Confidence_0.500_Length_194",142,"MediumConfidence","-"
"jaffa-direct","ZNF669:SLC2A8","chr1",247265035,"chr9",130169716,Inf,"918",93,NA,FALSE,TRUE,"ZNF669|ENSG00000188295.10--SLC2A8|ENSG00000136856.13:1065441_1_194981_159_137/1/1",57,"LowConfidence","-"
"jaffa-direct","ZNF669:SLC2A8","chr1",247265036,"chr9",130169715,Inf,"543",55,NA,FALSE,TRUE,"ZNF669|ENSG00000188295.10--SLC2A8|ENSG00000136856.13:103180_0_194981_299_193/1/1",58,"LowConfidence","-"
"jaffa-direct","CAMK2D:MED13L","chr4",114381305,"chr12",116675507,Inf,"160",396,NA,FALSE,TRUE,"Locus_3734_Transcript_13/22_Confidence_0.483_Length_10915",1667,"LowConfidence","-"
"jaffa-direct","IFNGR1:BATF2","chr6",137525471,"chr11",64757280,Inf,"123",324,NA,FALSE,TRUE,"Locus_1961_Transcript_6/9_Confidence_0.255_Length_1306",637,"LowConfidence","-"
"jaffa-direct","ZNF397:NNT","chr18",32822847,"chr5",43702726,Inf,"105",263,NA,FALSE,TRUE,"Locus_3910_Transcript_6/11_Confidence_0.203_Length_2439",1093,"LowConfidence","-"
"jaffa-direct","RPH3A:ZNF514","chr12",113327882,"chr2",95818514,Inf,"111",252,NA,FALSE,TRUE,"Locus_21_Transcript_3143/3285_Confidence_0.001_Length_2611",726,"LowConfidence","-"
"jaffa-direct","DEDD2:TMEM235","chr19",42719287,"chr17",76230785,Inf,"94",128,NA,FALSE,TRUE,"Locus_1714_Transcript_12/16_Confidence_0.366_Length_1557",1005,"LowConfidence","-"
"jaffa-direct","CTNND1:C11orf68","chr11",57559142,"chr11",65685688,8126.546,"38",175,NA,FALSE,TRUE,"Locus_1805_Transcript_14/21_Confidence_0.261_Length_2092",1408,"LowConfidence","-"
"jaffa-direct","HSF4:GSTA2","chr16",67201503,"chr6",52617790,Inf,"12",197,NA,FALSE,TRUE,"Locus_1838_Transcript_4/8_Confidence_0.325_Length_1829",871,"LowConfidence","-"
"jaffa-direct","ERCC1:MOSPD2","chr19",45922358,"chrX",14936801,Inf,"116",89,NA,FALSE,TRUE,"Locus_2693_Transcript_3/41_Confidence_0.038_Length_3730",2532,"LowConfidence","-"
"jaffa-direct","ARNTL2:LAMA2","chr12",27553713,"chr6",129371064,Inf,"70",83,NA,FALSE,TRUE,"Locus_1440_Transcript_3/21_Confidence_0.104_Length_10859",1360,"LowConfidence","-"
"jaffa-direct","C13orf45:TPI1","chr13",76448096,"chr12",6978026,Inf,"8",82,NA,FALSE,TRUE,"Locus_2465_Transcript_6/11_Confidence_0.395_Length_1615",1202,"LowConfidence","-"
"jaffa-direct","POLR1A:RDH11","chr2",86247569,"chr14",68144494,Inf,"68",13,NA,FALSE,TRUE,"Locus_2033_Transcript_6/22_Confidence_0.407_Length_2620",1661,"LowConfidence","-"
"jaffa-direct","PPP1CB:PID1","chr2",28999845,"chr2",230020683,201020.838,"18",58,NA,FALSE,TRUE,"Locus_1210_Transcript_15/29_Confidence_0.100_Length_2667",379,"LowConfidence","-"
"jaffa-direct","TUBA4A:TUBA1C","chr2",220116322,"chr12",49663321,Inf,"51",20,NA,FALSE,TRUE,"Locus_1522_Transcript_37/41_Confidence_0.333_Length_2113",434,"LowConfidence","-"
"jaffa-direct","PLEKHG7:ZNF430","chr12",93134720,"chr19",21239460,Inf,"9",42,NA,FALSE,TRUE,"Locus_5452_Transcript_11/20_Confidence_0.270_Length_1257",574,"LowConfidence","-"
"jaffa-direct","DNAJC21:PLAC8","chr5",34945125,"chr4",84011683,Inf,"9",35,NA,FALSE,TRUE,"Locus_3522_Transcript_14/15_Confidence_0.490_Length_2861",1303,"LowConfidence","-"
"jaffa-direct","PTK6:AKNA","chr20",62163882,"chr9",117130876,Inf,"2",40,NA,FALSE,TRUE,"Locus_21_Transcript_3270/3285_Confidence_0.001_Length_2210",878,"LowConfidence","-"
"jaffa-direct","SPG21:BPGM","chr15",65281745,"chr7",134356301,Inf,"8",12,NA,FALSE,TRUE,"SPG21|ENST00000557795.1:23184720_0_166080_50_152/1/1",50,"LowConfidence","-"
"jaffa-direct","HOOK1:PUM1","chr1",60339369,"chr1",31405483,28933.886,"17",2,NA,FALSE,FALSE,"Locus_2388_Transcript_2/10_Confidence_0.555_Length_5418",4291,"LowConfidence","-"
"jaffa-direct","SETDB1:EIF2S1","chr1",150906244,"chr14",67852182,Inf,"11",7,NA,FALSE,TRUE,"Locus_4319_Transcript_23/28_Confidence_0.560_Length_6538",5600,"LowConfidence","-"
"jaffa-direct","TLK2:GNB2","chr17",60655934,"chr7",100273855,Inf,"5",9,NA,FALSE,TRUE,"Locus_337_Transcript_38/46_Confidence_0.228_Length_2987",1559,"LowConfidence","-"
"jaffa-direct","ZNF780A:ZFP14","chr19",40589087,"chr19",36858833,3730.254,"4",9,NA,FALSE,FALSE,"Locus_67_Transcript_62/63_Confidence_0.017_Length_562",360,"LowConfidence","-"
"jaffa-direct","AGA:FUT5","chr4",178357453,"chr19",5867747,Inf,"7",5,NA,FALSE,TRUE,"AGA|ENSG00000038002.4--FUT5|ENSG00000130383.6:18055585_1_9678_1531_217/1/1",35,"LowConfidence","-"
"jaffa-direct","TUBB4B:CDH1","chr9",140136474,"chr16",68849421,Inf,"4",8,NA,FALSE,TRUE,"Locus_868_Transcript_133/138_Confidence_0.010_Length_2313",414,"LowConfidence","-"
"jaffa-direct","SAV1:FLT3","chr14",51131897,"chr13",28624353,Inf,"2",7,NA,FALSE,TRUE,"Locus_746_Transcript_18/34_Confidence_0.262_Length_4042",3140,"LowConfidence","-"
"jaffa-direct","HOOK1:FBXO9","chr1",60339369,"chr6",52962775,Inf,"7",2,NA,FALSE,TRUE,"Locus_1920_Transcript_3/17_Confidence_0.466_Length_2905",1673,"LowConfidence","-"
"jaffa-direct","ZSCAN10:ZNF787","chr16",3138914,"chr19",56600083,Inf,"1",7,NA,FALSE,TRUE,"Locus_327_Transcript_132/136_Confidence_0.031_Length_5026",2086,"LowConfidence","-"
"jaffa-direct","GTPBP1:MARCH4","chr22",39126972,"chr2",217123229,Inf,"4",4,NA,FALSE,TRUE,"Locus_5386_Transcript_5/7_Confidence_0.528_Length_4497",3854,"LowConfidence","-"
"jaffa-direct","PRAM1:CPA6","chr19",8564457,"chr8",68419122,Inf,"1",4,NA,FALSE,TRUE,"Locus_2955_Transcript_4/5_Confidence_0.619_Length_1451",956,"LowConfidence","-"
"jaffa-direct","AGA:FUT5","chr4",178357454,"chr19",5867748,Inf,"3",2,NA,FALSE,TRUE,"AGA|ENSG00000038002.4--FUT5|ENSG00000130383.6:17719928_1_9678_1331_299/2/2",61,"LowConfidence","-"
